x1,y1,x2,y2,score
34432.9,17186.4,34558.8,17279.8,0.9672
8791.7,36501.2,9275.7,36864.0,0.9627
29760.6,7040.7,29844.2,7169.5,0.9602
37006.9,6311.3,37440.0,6713.3,0.9590
19999.4,5645.3,20471.2,6075.8,0.9588
8645.2,34532.8,9275.3,34880.0,0.9573
35986.6,16958.5,36474.7,17280.0,0.9571
35619.2,36480.0,36156.2,36864.0,0.9556
32443.7,17467.6,32950.1,17916.1,0.9554
35261.2,11659.9,35837.2,12157.9,0.9548
28814.0,2240.0,29437.0,2623.6,0.9545
31013.6,31964.3,31359.8,32320.0,0.9541
32675.3,16960.0,33275.6,17450.5,0.9538
9464.8,813.6,9916.8,1277.9,0.9536
37212.1,21625.2,37757.6,22074.3,0.9530
16101.3,7040.0,16636.6,7452.6,0.9529
27324.6,4994.2,27840.0,5440.0,0.9529
37440.0,35170.2,38075.0,35520.0,0.9528
24041.9,4715.2,24638.4,5116.2,0.9525
37909.9,25185.4,38395.6,25600.0,0.9524
16076.8,7653.2,16634.0,8000.0,0.9523
33621.4,8321.1,34238.7,8759.1,0.9515
34060.1,35133.4,34239.9,35380.1,0.9497
28535.0,2130.0,29116.8,2559.7,0.9496
2349.0,3960.3,2877.0,4476.8,0.9490
34313.3,35435.8,34557.8,35840.0,0.9488
13271.1,5989.6,13760.0,6400.0,0.9487
37827.2,2284.8,38080.0,2568.5,0.9486
15427.9,5932.9,15996.9,6392.7,0.9485
38226.5,24296.6,38655.9,24639.1,0.9483
22768.8,212.5,23359.9,640.0,0.9482
18649.5,2755.2,19196.7,3200.0,0.9481
34597.4,17832.4,35195.5,18240.0,0.9480
32000.7,32581.1,32637.8,32959.0,0.9479
23536.4,6300.6,23998.5,6717.2,0.9479
6400.0,35432.1,6829.0,35840.0,0.9474
37257.4,13920.6,37753.4,14397.0,0.9472
31097.4,12398.8,31676.2,12800.0,0.9471
35984.4,24844.6,36475.4,25280.0,0.9465
32646.4,32865.2,33276.9,33280.0,0.9463
34297.6,2493.0,34876.2,2875.4,0.9461
15505.8,7300.6,15988.2,7679.4,0.9460
3523.6,4485.6,4156.2,4800.0,0.9459
27541.1,3811.4,28157.2,4160.0,0.9457
25961.3,5966.5,26558.2,6399.7,0.9456
32467.5,1282.1,32957.2,1727.7,0.9456
37747.9,12374.9,38078.3,12800.0,0.9456
23175.7,9600.7,23676.2,10029.1,0.9456
30819.0,362.7,31354.4,640.0,0.9456
37548.3,30061.0,38080.0,30397.9,0.9455
35659.9,6306.1,36160.0,6720.0,0.9452
32700.8,4390.7,33276.7,4798.5,0.9452
34071.1,26572.7,34551.8,26916.2,0.9451
31702.2,35080.1,32317.6,35518.6,0.9451
32641.7,1516.8,33275.7,1917.9,0.9450
29926.1,16246.4,30387.8,16640.0,0.9449
19326.9,5103.6,19840.0,5438.9,0.9447
26669.7,8236.8,27196.0,8640.0,0.9444
37921.2,20814.8,38398.9,21181.7,0.9444
18286.3,2198.8,18877.8,2553.9,0.9443
31565.1,19512.8,31679.8,19837.8,0.9443
34703.9,3999.9,35196.1,4477.1,0.9443
35277.4,26140.9,35836.3,26560.0,0.9442
36553.6,36426.0,36798.8,36863.1,0.9441
37860.2,27840.0,38078.1,28123.5,0.9436
36563.0,12372.9,37115.8,12798.8,0.9435
13940.1,0.0,14393.5,267.6,0.9435
34075.7,36052.4,34555.9,36480.0,0.9434
31388.5,21767.6,31997.6,22146.3,0.9434
20887.8,4488.2,21438.8,4859.3,0.9431
1699.6,4165.5,2236.5,4509.1,0.9430
31110.7,2154.4,31676.0,2560.0,0.9429
31214.2,19262.7,31359.6,19520.0,0.9429
21605.1,2176.2,22076.5,2560.0,0.9426
9600.0,36347.8,10235.9,36796.7,0.9425
37579.7,34725.6,38075.6,35195.2,0.9424
38089.0,5769.2,38656.0,6080.0,0.9422
38431.9,24137.6,38655.7,24518.0,0.9421
26888.2,3711.6,27517.1,4160.0,0.9421
34240.0,30081.3,34382.4,30182.1,0.9420
32655.6,2560.0,33277.9,3005.5,0.9418
30080.0,4480.1,30332.9,4606.9,0.9418
34339.6,10802.4,34876.5,11200.0,0.9417
30148.8,12049.6,30717.2,12479.8,0.9417
30514.3,1612.4,31031.3,2069.2,0.9415
36175.0,35436.8,36796.7,35840.0,0.9413
20345.3,5849.8,20774.0,6400.0,0.9407
28918.9,7241.4,29439.9,7679.8,0.9407
16161.3,1501.5,16640.0,1920.0,0.9405
14222.6,5617.7,14716.3,6075.6,0.9402
30849.5,1601.6,31348.8,2027.6,0.9401
36209.8,21153.8,36795.9,21571.1,0.9400
29495.0,7549.3,30076.6,8000.0,0.9399
21553.0,6432.8,22071.9,6776.4,0.9398
32711.7,13915.2,33278.4,14398.3,0.9397
22497.5,9189.4,23033.1,9594.7,0.9396
22458.3,7028.2,22720.0,7359.9,0.9396
7707.1,34430.7,8316.2,34879.2,0.9396
31430.2,36386.3,31992.3,36796.5,0.9396
10307.8,1292.1,10384.6,1635.7,0.9394
6110.8,35455.4,6716.1,35840.0,0.9392
34620.9,34880.0,35196.3,35377.9,0.9392
7144.6,4071.6,7675.5,4477.1,0.9392
33027.9,8768.5,33594.1,9278.4,0.9391
37840.8,35520.5,38392.9,35946.8,0.9391
30242.3,3056.8,30720.0,3517.2,0.9389
14930.1,6720.0,15039.6,6808.6,0.9389
35372.9,19012.5,35836.9,19517.9,0.9389
35974.2,12299.7,36472.8,12798.4,0.9388
9921.6,616.3,10556.5,960.0,0.9387
16146.8,7045.7,16319.6,7401.1,0.9386
31766.6,1825.3,32317.1,2238.8,0.9383
29626.4,8439.1,29760.0,8958.5,0.9383
9920.0,2921.0,10489.6,3200.0,0.9381
31779.2,2136.2,32315.3,2557.2,0.9381
35881.1,13597.4,36476.4,14079.6,0.9381
33001.0,30080.0,33597.1,30574.2,0.9379
9488.4,915.1,9600.0,1277.8,0.9378
1918.8,1794.4,2238.3,1919.0,0.9377
20192.4,3344.1,20795.5,3834.3,0.9375
30484.6,36410.1,31035.2,36860.1,0.9372
37016.5,640.0,37114.2,929.7,0.9371
36881.7,27973.9,37438.2,28477.0,0.9370
31804.7,34128.1,32316.2,34559.0,0.9370
14544.0,2805.0,15037.6,3200.0,0.9369
33734.7,29008.3,34236.5,29440.0,0.9369
30435.6,6232.9,31035.2,6718.2,0.9369
32148.8,12026.6,32639.8,12480.0,0.9368
28899.3,21981.0,29423.9,22400.0,0.9368
37171.5,28687.8,37756.2,29119.8,0.9366
34089.4,5952.4,34553.4,6396.0,0.9366
36818.8,4409.6,37438.0,4796.7,0.9366
38465.3,33601.4,38655.4,33824.1,0.9364
32696.8,27840.0,33274.3,28265.4,0.9362
23165.5,1786.2,23674.9,2239.6,0.9360
30934.2,8237.0,31039.7,8635.6,0.9358
35372.4,7041.2,35505.2,7187.4,0.9356
648.1,6663.4,1275.4,7040.0,0.9354
640.2,8984.8,1276.4,9280.0,0.9353
38465.4,24320.0,38655.1,24516.7,0.9353
26616.9,11448.6,27193.7,11840.0,0.9353
34275.1,19240.4,34878.7,19518.3,0.9352
36449.7,8893.7,36800.0,9280.0,0.9351
28895.3,14722.7,29434.4,15198.4,0.9350
30235.2,9551.6,30716.5,9917.1,0.9350
38055.3,27520.0,38653.7,27947.9,0.9349
27214.6,10242.1,27836.1,10615.0,0.9348
35097.7,13084.2,35200.0,13439.5,0.9348
6181.4,23238.2,6718.7,23680.0,0.9348
29198.2,13154.1,29751.2,13487.2,0.9348
31711.9,32347.5,32315.9,32793.2,0.9348
24979.9,175.0,25596.4,636.8,0.9344
26651.0,1671.7,27197.9,2232.6,0.9342
32074.0,2751.8,32625.0,3119.3,0.9341
30826.6,5652.2,31352.6,6080.0,0.9337
32124.1,30624.0,32635.2,31040.0,0.9337
10772.7,1893.3,10880.0,2140.6,0.9335
5280.7,1481.4,5756.3,1920.0,0.9333
19088.4,319.3,19200.0,638.6,0.9332
35881.6,29038.2,36473.7,29440.0,0.9330
36250.1,35707.4,36793.6,36155.7,0.9329
37842.8,31214.9,38396.1,31680.0,0.9329
31434.7,31680.0,31995.9,32161.7,0.9328
36486.4,9839.9,37117.3,10240.0,0.9322
13450.3,1966.2,13635.7,2116.5,0.9322
26632.6,12488.5,26880.0,12856.7,0.9321
1416.9,2496.6,1920.0,2880.0,0.9321
35888.2,4046.0,36478.9,4480.0,0.9319
31753.8,14599.1,32312.5,15038.7,0.9319
35355.4,5580.8,35833.2,6076.5,0.9319
31362.8,32194.3,31997.3,32638.6,0.9316
36171.9,33809.8,36797.3,34240.0,0.9316
35206.5,0.0,35837.1,419.0,0.9315
24812.8,4735.5,25280.0,5119.8,0.9315
36314.2,25934.3,36794.7,26240.0,0.9314
25928.2,12392.5,26556.6,12799.1,0.9313
28878.3,1089.4,29437.6,1597.3,0.9312
31759.2,9812.1,31998.9,10234.6,0.9311
29796.9,7204.3,30397.2,7674.5,0.9311
35895.2,13109.1,36474.3,13440.0,0.9309
36371.5,1794.4,36480.0,2240.0,0.9307
33654.4,13665.2,34240.0,14080.0,0.9304
34322.2,13012.4,34876.1,13440.0,0.9303
34416.2,3983.1,34875.2,4471.7,0.9303
34292.5,34392.8,34560.0,34874.7,0.9302
38073.2,27283.9,38650.8,27840.0,0.9301
36825.9,1004.2,37438.1,1280.0,0.9301
24490.4,4376.9,24960.0,4800.0,0.9301
3245.0,36348.4,3835.9,36794.6,0.9301
36205.2,890.9,36796.4,1280.0,0.9299
36219.7,8537.2,36797.3,8960.0,0.9299
29856.7,8394.6,30078.5,8640.0,0.9298
20688.6,606.7,21116.7,959.3,0.9298
30210.8,3929.8,30720.0,4160.0,0.9298
34428.3,17186.6,34622.0,17376.1,0.9297
33657.6,19079.6,34235.7,19517.0,0.9297
31044.3,5326.5,31676.3,5760.0,0.9297
11883.5,518.5,12480.0,959.9,0.9296
20906.9,6913.6,21436.5,7357.4,0.9295
2068.8,23054.7,2559.7,23360.0,0.9294
35713.0,19523.1,36160.0,19840.0,0.9294
38166.0,28161.3,38399.7,28380.7,0.9293
1944.7,2440.3,2558.8,2878.0,0.9290
32173.9,9740.8,32638.2,10214.5,0.9289
12344.4,3302.4,12480.0,3494.6,0.9289
13441.5,2730.0,13654.0,2853.5,0.9288
7700.8,4122.6,8320.0,4480.0,0.9286
34665.7,14920.3,35195.2,15360.0,0.9285
24450.5,9126.4,24955.7,9598.5,0.9285
35880.5,18461.9,36477.2,18880.0,0.9283
28583.9,5634.0,29115.8,6079.9,0.9283
37887.3,507.9,38398.0,959.8,0.9282
37802.7,27200.0,38396.8,27621.9,0.9282
387.4,22237.9,956.3,22720.0,0.9281
31048.8,2560.0,31645.9,3030.8,0.9280
36596.8,13371.3,37116.6,13760.0,0.9279
29893.6,36142.3,30397.1,36478.4,0.9279
38119.7,22617.5,38652.0,23040.0,0.9279
36887.8,11992.0,37437.6,12475.7,0.9278
27026.1,9064.4,27516.6,9600.0,0.9278
24681.4,5622.8,25277.0,6078.0,0.9277
33404.9,18829.8,33915.5,19200.0,0.9277
32073.9,33462.9,32633.5,33918.9,0.9276
37467.0,29010.6,38075.4,29439.2,0.9276
29210.2,3020.4,29756.7,3519.8,0.9275
28175.2,1280.2,28795.8,1669.3,0.9275
27581.0,13005.9,28151.6,13439.3,0.9275
36160.9,11159.4,36800.0,11520.0,0.9274
34383.9,25607.6,34872.8,25911.2,0.9273
11360.1,1150.2,11838.7,1600.0,0.9269
28373.1,13365.8,28800.0,13760.0,0.9267
23725.8,4690.5,24318.2,5109.1,0.9266
33290.8,33168.6,33916.4,33600.0,0.9266
27908.2,5383.8,28479.3,5760.0,0.9265
37820.5,14618.6,38399.8,15038.5,0.9265
2883.3,4482.2,3515.5,4842.5,0.9263
18727.8,3651.5,19200.0,4155.7,0.9263
23360.0,682.5,23773.0,960.0,0.9263
33935.4,33483.5,34559.3,33920.0,0.9263
34365.0,18419.2,34878.0,18876.9,0.9260
1344.8,9190.7,1915.5,9600.0,0.9260
28281.4,13999.1,28796.6,14400.0,0.9260
25922.7,1965.8,26051.5,2235.0,0.9258
20217.9,9280.0,20792.7,9701.0,0.9257
31800.6,9831.0,32306.2,10239.1,0.9254
8962.1,4101.1,9596.4,4480.0,0.9252
15694.3,4388.2,16318.4,4796.4,0.9250
36311.5,20698.9,36792.8,21120.0,0.9250
33926.7,9836.1,34560.0,10240.0,0.9250
33667.8,8481.3,34240.0,8958.4,0.9249
27296.5,4602.4,27836.4,5117.1,0.9246
37167.6,31245.6,37440.0,31673.3,0.9244
33043.5,31042.3,33596.1,31529.4,0.9244
