x1,y1,x2,y2,score
16359.3,3085.5,16958.8,3520.0,0.9580
17818.8,14233.6,18176.0,14720.0,0.9576
17303.1,4350.6,17917.9,4800.0,0.9546
2359.1,7868.7,2849.2,8319.7,0.9545
13809.7,11397.6,14398.2,11834.5,0.9523
14739.8,13440.0,15355.4,13853.6,0.9516
5589.0,1835.3,6074.5,2240.0,0.9504
9600.0,5130.3,10235.5,5489.5,0.9503
12282.5,6527.0,12794.7,7039.4,0.9500
7040.0,6082.2,7672.3,6464.1,0.9498
15518.5,7725.1,15994.6,8000.0,0.9476
503.1,9828.6,955.8,10240.0,0.9467
2908.6,5328.2,3517.3,5760.0,0.9467
10749.8,1924.0,11196.3,2373.5,0.9461
14740.8,9799.3,15355.2,10235.7,0.9454
4686.2,3110.4,4799.6,3517.8,0.9447
751.0,5360.9,1277.9,5760.0,0.9441
14481.0,2240.0,15035.2,2688.3,0.9440
8841.4,1602.4,9273.9,1920.7,0.9437
9281.5,640.5,9382.2,748.6,0.9429
8011.0,2771.2,8639.7,3196.0,0.9428
5901.9,2461.0,6391.7,2880.0,0.9427
7400.7,28102.4,7997.7,28480.0,0.9414
9285.0,4155.8,9918.1,4480.0,0.9410
12800.0,4318.3,13426.1,4797.8,0.9406
17701.8,3443.0,18176.0,3840.0,0.9403
8645.1,5443.3,9275.4,5830.8,0.9401
1606.8,3493.0,2240.0,3840.0,0.9398
6726.1,10156.8,7357.1,10560.0,0.9397
7133.2,4275.9,7678.2,4798.8,0.9392
10568.0,7898.6,11198.3,8318.2,0.9390
1772.3,880.5,2235.1,1280.0,0.9383
17482.9,18172.6,17909.1,18557.7,0.9381
13144.7,13760.0,13756.9,14188.3,0.9381
15414.4,5644.4,15996.4,6079.6,0.9379
15727.1,8837.1,16316.4,9272.5,0.9378
8057.6,19520.0,8320.0,19805.4,0.9376
13120.0,1198.3,13756.4,1600.0,0.9375
11537.3,5447.0,12159.2,5757.4,0.9372
9112.6,8550.3,9599.0,8958.6,0.9372
3524.6,5379.5,4160.0,5760.0,0.9372
4480.0,3700.2,4950.8,4160.0,0.9371
2.4,11201.9,635.6,11578.5,0.9367
17734.9,3429.6,17920.0,3837.6,0.9365
738.2,9011.1,959.2,9396.9,0.9360
12934.0,6951.7,13437.1,7360.0,0.9357
12548.1,12662.4,13115.9,13120.0,0.9356
16780.4,14931.7,17276.3,15360.0,0.9356
8675.6,6057.1,9279.4,6400.0,0.9352
6082.3,4177.3,6719.0,4480.0,0.9349
12322.3,3146.9,12795.9,3520.0,0.9342
16640.0,2243.4,17182.7,2647.6,0.9342
3874.8,11796.2,4476.6,12160.0,0.9335
16690.7,3418.2,17274.0,3831.4,0.9333
12480.0,6536.8,13036.6,7039.6,0.9331
10301.9,9161.6,10874.3,9600.0,0.9331
12852.7,11083.8,13118.2,11517.4,0.9330
15211.0,7125.9,15359.3,7359.2,0.9328
16968.7,8000.0,17598.3,8352.6,0.9328
14720.2,0.5,14995.5,178.6,0.9327
1808.2,10144.9,1918.7,10557.4,0.9316
14433.6,5775.5,15038.0,6074.9,0.9315
14741.7,10070.1,15357.9,10558.0,0.9313
14321.2,7680.0,14506.5,7844.1,0.9312
11200.0,4800.7,11398.8,5352.5,0.9310
12252.7,8642.0,12795.4,9086.1,0.9309
11305.8,9489.2,11830.3,9920.0,0.9304
13444.3,11507.1,14076.7,11835.5,0.9304
15469.6,10723.6,16000.0,11195.0,0.9304
16052.9,12825.8,16632.8,13120.0,0.9303
16495.1,15250.1,16956.2,15677.0,0.9300
9370.8,8840.3,9917.5,9279.7,0.9300
8658.8,9164.6,9277.7,9598.7,0.9294
12800.0,3200.0,13437.3,3632.8,0.9294
10048.0,21024.8,10557.2,21436.0,0.9292
9928.4,8231.5,10556.6,8640.0,0.9291
16768.5,631.7,17279.4,959.6,0.9291
15560.8,13443.0,15680.0,13867.8,0.9291
16346.8,5146.7,16957.7,5440.0,0.9289
10883.1,8003.7,11518.4,8453.3,0.9288
13284.9,6080.0,13440.0,6175.4,0.9287
10560.0,4508.9,11195.5,4880.2,0.9286
17602.4,27377.0,18172.2,27840.0,0.9286
12043.8,4533.7,12480.0,4800.0,0.9281
16735.2,16304.3,17279.2,16640.0,0.9277
10350.6,8261.9,10879.8,8638.9,0.9275
1074.6,3841.1,1210.9,3930.5,0.9274
2329.2,8004.0,2558.8,8346.1,0.9270
2093.1,11076.1,2558.8,11519.9,0.9266
16358.1,13669.9,16954.6,14078.5,0.9266
14877.7,8169.8,15354.9,8636.0,0.9263
16971.0,10416.6,17600.0,10876.2,0.9262
8829.6,1607.4,8960.0,1883.9,0.9257
16159.6,10740.4,16640.0,11198.6,0.9256
5285.8,566.6,5760.0,960.0,0.9256
17744.0,16006.4,18176.0,16540.4,0.9254
8337.3,8875.5,8955.7,9280.0,0.9253
16689.9,58248.7,17279.2,58560.0,0.9252
15095.6,2556.3,15677.7,2879.1,0.9252
16410.2,1357.0,16639.9,1641.1,0.9251
2373.2,11774.3,2876.4,12160.0,0.9249
16595.1,6955.0,16960.0,7358.8,0.9246
17076.3,6093.6,17597.8,6400.0,0.9241
4802.3,4735.7,5439.8,5120.0,0.9239
17538.2,12162.0,18172.0,12527.5,0.9233
13527.0,9217.5,13587.8,9600.0,0.9231
12212.5,1203.0,12797.2,1598.2,0.9228
5076.6,13129.6,5218.4,13603.7,0.9226
7361.3,3019.8,7502.9,3200.0,0.9224
12547.5,11944.0,13111.4,12480.0,0.9223
67.7,2422.4,638.0,2871.4,0.9219
10940.6,7234.8,11515.4,7677.9,0.9215
2683.6,12485.0,2880.0,12702.3,0.9214
9346.1,7001.6,9915.7,7360.0,0.9210
9920.6,8977.5,10556.9,9280.0,0.9208
2675.0,12383.3,3200.0,12799.6,0.9205
17646.6,24765.1,18168.8,25280.0,0.9202
15566.8,12201.1,15679.5,12480.0,0.9201
13451.9,6407.2,14078.9,6720.0,0.9199
14080.0,2904.0,14594.9,3195.8,0.9198
6499.2,10423.3,7037.9,10876.4,0.9197
17685.0,4306.9,18176.0,4794.3,0.9194
14579.6,4164.6,15039.9,4527.4,0.9193
5130.7,5021.3,5756.7,5440.0,0.9193
13792.0,1054.6,14396.3,1600.0,0.9192
14199.6,8224.2,14718.2,8638.9,0.9187
5778.7,11660.2,6079.2,12157.3,0.9183
11646.6,2260.1,12157.4,2560.0,0.9183
15082.8,1622.8,15678.1,1920.0,0.9180
4586.1,641.5,4797.9,968.1,0.9179
17721.3,3523.3,18176.0,4079.3,0.9178
15864.6,3417.6,16316.1,3839.7,0.9177
971.2,5428.0,1600.0,5757.9,0.9176
16097.8,13012.0,16638.0,13433.6,0.9170
16660.5,9419.0,17277.3,9918.7,0.9166
882.9,9285.8,1280.0,9721.7,0.9166
13440.0,9047.7,13535.2,9280.0,0.9163
8711.2,7258.0,9275.6,7680.0,0.9162
9008.1,2739.7,9600.0,3199.7,0.9162
17625.0,10786.2,18174.7,11200.0,0.9161
17004.0,1602.1,17595.4,2060.3,0.9159
16406.9,1344.8,16886.0,1600.0,0.9158
11550.7,7284.8,12156.5,7679.7,0.9155
3289.1,9286.1,3520.0,9587.9,0.9155
3703.6,9865.0,4159.1,10240.0,0.9143
5964.8,10561.2,6399.3,10771.1,0.9138
12671.3,2711.6,13119.0,3090.4,0.9136
8138.9,9244.3,8639.1,9598.7,0.9133
11201.7,8500.1,11583.5,8956.3,0.9129
10894.4,2095.4,11519.3,2557.9,0.9128
2669.5,8323.0,2879.6,8793.2,0.9128
2871.0,1920.0,3194.7,2445.1,0.9126
726.6,11172.3,1277.2,11520.0,0.9126
17069.9,12344.4,17596.8,12799.3,0.9125
3388.2,4663.7,3840.0,5116.8,0.9125
