x1,y1,x2,y2,score
2761.2,11319.6,2811.5,11364.5,0.9253
6650.7,13241.9,6692.6,13282.9,0.9219
8431.9,11213.0,8481.5,11252.2,0.9206
5469.7,15148.7,5523.5,15202.2,0.9184
14033.4,9123.7,14077.6,9156.6,0.9180
1183.4,14557.5,1244.6,14598.3,0.9154
9418.6,12131.0,9453.2,12164.3,0.9081
7595.2,5242.5,7636.4,5274.7,0.9073
1626.8,14530.4,1669.1,14590.6,0.9032
11250.1,18759.0,11298.5,18797.4,0.9019
14975.8,36978.3,15020.1,37021.6,0.9004
9212.0,9417.0,9248.5,9450.8,0.8961
8957.3,6569.7,9009.4,6612.2,0.8907
348.0,15685.2,401.5,15715.9,0.8899
1838.1,27471.3,1892.2,27518.7,0.8862
13793.2,29720.4,13846.3,29750.0,0.8860
10080.5,30201.1,10140.8,30234.8,0.8832
8708.7,28296.9,8756.7,28348.5,0.8829
3882.6,7649.2,3970.1,7719.5,0.8828
14597.2,9513.5,14635.8,9540.0,0.8819
9363.4,9144.2,9405.9,9171.0,0.8818
18065.6,9806.4,18114.4,9851.4,0.8807
17162.7,26145.5,17196.4,26179.4,0.8735
12543.9,16696.3,12586.1,16747.5,0.8730
8393.8,31939.0,8433.3,31987.0,0.8722
13651.3,5672.1,13707.5,5723.0,0.8689
13842.8,265.4,13891.5,298.8,0.8672
10375.5,11151.5,10414.9,11187.7,0.8670
17420.3,9323.1,17465.0,9356.6,0.8669
5011.0,39883.6,5075.9,39921.5,0.8661
2955.6,2498.7,3001.3,2535.2,0.8660
11080.4,29566.1,11124.8,29603.2,0.8642
13484.8,9914.6,13539.7,9955.3,0.8619
12542.7,34627.9,12576.6,34667.9,0.8619
12036.0,16243.4,12133.2,16308.7,0.8614
4331.6,11082.0,4369.0,11114.5,0.8611
11165.0,28988.5,11199.2,29027.2,0.8592
7626.0,9822.9,7688.8,9890.8,0.8583
12088.7,61642.9,12159.9,61664.1,0.8578
14646.0,8208.0,14718.7,8244.3,0.8527
8091.8,9657.9,8132.0,9690.0,0.8505
14428.8,32554.2,14474.1,32596.2,0.8503
9807.0,63310.6,9873.7,63329.1,0.8499
15822.2,31858.5,15872.2,31902.1,0.8479
11870.4,8123.6,11914.8,8155.6,0.8471
9570.9,4963.4,9600.7,5009.6,0.8466
7723.6,7074.1,7781.2,7120.4,0.8449
7463.8,14186.4,7488.2,14229.8,0.8446
12517.9,16626.7,12574.6,16672.1,0.8408
3287.5,19520.0,3369.4,19575.3,0.8400
11308.1,8390.0,11349.1,8419.1,0.8399
2763.0,11915.0,2804.7,11971.5,0.8395
9086.4,16832.2,9132.4,16884.5,0.8384
12607.0,34858.6,12661.3,34902.5,0.8382
16952.1,32813.8,16991.9,32849.4,0.8376
5760.9,14720.0,5813.3,14757.2,0.8372
5755.3,14682.6,5795.7,14717.9,0.8361
10840.2,3882.2,10935.2,3949.9,0.8359
8097.2,3685.2,8144.3,3718.6,0.8349
13545.2,21368.3,13602.2,21436.3,0.8348
