x1,y1,x2,y2,score
15796.0,5965.3,15844.3,5999.8,0.9302
9230.8,6522.1,9268.9,6558.4,0.9194
9016.9,6284.9,9056.0,6317.3,0.8992
8717.2,6651.1,8757.7,6682.5,0.8897
16880.9,11017.1,16928.7,11050.8,0.8776
1194.4,6291.2,1236.9,6329.1,0.8632
10456.4,6076.1,10500.5,6104.8,0.8630
13006.9,6942.3,13029.9,6961.0,0.8601
9250.7,6655.2,9297.8,6691.4,0.8552
3407.5,3115.0,3451.7,3146.3,0.8353
16880.7,12751.0,16957.5,12800.0,0.8352
8957.9,6599.9,9001.1,6630.1,0.8350
5083.9,10491.2,5127.8,10518.1,0.8321
2004.9,69.9,2040.9,105.6,0.8082
14501.4,6986.4,14527.8,7015.9,0.8016
14683.9,8233.6,14720.0,8268.6,0.7984
10991.4,12136.5,11015.7,12158.8,0.7949
154.2,14527.6,212.9,14545.5,0.7917
14876.5,30592.2,14933.8,30605.9,0.7916
16705.2,12841.8,16735.5,12870.3,0.7915
9300.9,6531.0,9347.1,6557.2,0.7898
14554.7,25265.9,14583.6,25295.9,0.7895
10359.9,6394.8,10379.1,6407.6,0.7845
13593.4,29569.0,13634.3,29583.1,0.7839
3963.0,639.7,4018.6,692.1,0.7834
4107.4,335.6,4159.4,411.3,0.7784
16459.9,13583.9,16518.5,13652.6,0.7745
8183.9,9484.1,8207.6,9505.3,0.7743
13357.8,6779.1,13383.8,6801.0,0.7739
9197.8,6508.2,9218.1,6525.5,0.7711
10244.7,6118.7,10284.6,6150.9,0.7699
5172.7,13140.2,5198.0,13183.2,0.7692
10497.7,45984.2,10548.3,45998.5,0.7646
13371.7,1240.7,13433.0,1272.9,0.7628
16692.1,15617.9,16732.9,15671.0,0.7601
13209.3,23505.2,13266.6,23568.8,0.7567
14029.1,53885.8,14079.4,53904.6,0.7535
4106.3,15469.5,4163.8,15528.2,0.7497
3740.9,2431.7,3793.5,2473.4,0.7473
15810.8,9447.1,15859.4,9480.6,0.7448
15286.3,11011.6,15358.4,11105.5,0.7431
10741.9,5915.3,10785.9,5943.6,0.7423
11376.8,8123.2,11440.5,8174.8,0.7409
10899.5,5906.9,10956.3,5934.5,0.7392
10436.4,6355.2,10452.7,6367.9,0.7384
9875.6,9043.6,9920.0,9081.7,0.7318
12272.3,52335.1,12319.4,52357.0,0.7315
10475.8,3287.6,10509.8,3316.1,0.7296
5157.2,13500.9,5172.2,13527.1,0.7285
15234.6,6442.7,15254.9,6458.9,0.7251
11436.3,52591.0,11501.7,52617.3,0.7249
2816.9,1280.0,2877.9,1340.2,0.7237
16808.9,15570.7,16864.6,15617.2,0.7203
16115.6,8536.1,16156.4,8559.0,0.7197
9156.2,6402.6,9173.7,6415.8,0.7195
16687.4,28872.9,16712.1,28884.2,0.7195
15915.0,24.9,15998.3,82.1,0.7182
15202.3,9218.3,15252.6,9262.5,0.7179
16156.7,8554.1,16197.3,8582.6,0.7160
16915.0,5409.6,16959.8,5443.1,0.7136
16432.3,13670.4,16482.6,13702.4,0.7106
12462.6,6348.5,12500.9,6384.6,0.7099
16559.2,13589.8,16596.7,13612.7,0.7085
9133.0,6288.1,9152.8,6302.3,0.7075
960.9,6081.7,1028.7,6171.3,0.7062
12206.3,51230.8,12261.6,51249.0,0.7051
16807.5,60624.2,16865.2,60641.3,0.7031
9196.1,6385.9,9215.6,6400.0,0.7027
943.2,4619.0,963.7,4647.6,0.7015
4687.6,16307.3,4713.9,16340.3,0.7011
5290.2,11856.4,5321.1,11886.0,0.7005
17410.8,22560.0,17491.2,22623.6,0.6989
2823.0,4231.1,2876.7,4265.1,0.6979
10932.0,56071.0,11010.3,56092.6,0.6978
8444.8,9122.5,8462.1,9136.8,0.6974
16312.6,13970.6,16358.1,14015.2,0.6973
10785.0,5940.1,10828.5,5967.8,0.6969
12740.8,49233.6,12771.0,49247.8,0.6968
3863.7,2444.3,3952.0,2558.8,0.6966
11353.9,28998.5,11400.6,29016.3,0.6938
11306.1,55033.6,11367.4,55063.5,0.6917
9091.0,8779.8,9108.8,8793.1,0.6910
13238.5,6827.6,13267.0,6852.7,0.6909
10397.2,6374.7,10416.3,6390.1,0.6895
14522.7,53821.1,14588.3,53841.2,0.6887
12341.2,7899.3,12386.0,7926.4,0.6882
9151.0,6526.8,9188.0,6562.2,0.6882
10082.8,28089.9,10146.9,28104.7,0.6862
