x1,y1,x2,y2,score
16122.4,38262.8,16634.9,38717.2,0.9621
2384.2,20807.6,2874.7,21108.7,0.9620
10407.1,25605.8,10850.3,25970.1,0.9618
13755.1,34572.1,14074.7,34880.0,0.9600
17546.6,12483.6,17920.0,12913.6,0.9577
2884.7,5019.7,3517.1,5440.0,0.9569
4638.8,2755.8,5117.9,3194.0,0.9559
17089.3,58815.9,17587.5,59199.8,0.9553
12590.7,37922.5,13119.4,38396.2,0.9552
2425.0,277.7,2877.2,639.3,0.9552
16690.5,19109.6,17279.2,19519.8,0.9543
16397.1,6288.9,16960.0,6716.9,0.9541
640.0,9280.0,1276.5,9604.8,0.9540
12971.9,3524.3,13434.4,3975.7,0.9540
12984.8,27139.7,13433.5,27520.0,0.9538
9142.2,8975.0,9596.1,9333.9,0.9537
1815.0,4076.2,2237.9,4480.0,0.9536
8513.0,23364.0,8953.8,23748.2,0.9535
8382.1,41920.7,8952.9,42401.7,0.9531
2390.1,22246.8,2875.2,22719.0,0.9529
7040.0,29956.2,7462.9,30400.0,0.9517
8854.5,26257.8,9278.8,26597.4,0.9510
17706.4,7048.5,18172.6,7487.3,0.9506
14563.9,21939.1,15037.0,22396.5,0.9505
3016.6,6406.8,3517.6,6844.4,0.9504
6772.5,3845.4,7356.3,4278.5,0.9501
15164.1,17017.4,15679.9,17592.7,0.9501
6116.3,26560.0,6716.8,27039.6,0.9495
10651.1,4397.4,11196.4,4799.5,0.9492
11615.9,15936.0,11840.0,16320.0,0.9485
4631.2,6724.3,5116.5,7036.9,0.9484
9736.1,18449.6,10236.3,18880.0,0.9484
6400.0,29340.7,7037.5,29760.0,0.9483
13623.7,27119.1,14075.5,27520.0,0.9482
17414.0,37701.4,17915.8,38080.0,0.9480
16640.8,13771.4,17276.8,14078.5,0.9477
12569.8,24453.3,13120.0,24960.0,0.9474
18017.4,43453.8,18175.7,43838.9,0.9470
10274.5,27785.8,10880.0,28160.0,0.9469
2082.8,8237.3,2559.8,8639.8,0.9465
15689.1,17161.9,16318.7,17600.0,0.9463
13334.7,22724.4,13760.0,23132.8,0.9463
10041.1,3526.7,10549.5,3917.7,0.9463
9942.9,4368.2,10559.0,4800.0,0.9463
8712.5,15917.8,9280.0,16311.5,0.9461
4552.9,13688.5,5116.2,14080.0,0.9460
8539.7,28053.2,8957.7,28480.0,0.9460
13899.4,860.0,14396.7,1280.0,0.9459
6150.8,33171.1,6715.2,33599.7,0.9458
15798.3,48950.5,16315.0,49280.0,0.9456
8802.7,29343.4,9277.4,29760.0,0.9455
17544.6,59215.3,18169.8,59520.0,0.9454
8463.0,16525.0,8956.6,16960.0,0.9453
6157.6,17445.7,6710.2,17912.8,0.9448
4807.0,0.0,5438.5,318.8,0.9448
7377.6,31298.2,7996.5,31677.6,0.9446
2375.1,7227.0,2880.0,7675.4,0.9445
11858.4,14947.6,12476.6,15357.9,0.9442
2917.2,32320.0,3517.6,32800.6,0.9439
3663.7,21663.5,4159.2,22079.3,0.9439
5451.2,11782.0,6077.3,12160.0,0.9439
2584.3,27378.5,3195.9,27838.9,0.9439
11677.8,28113.6,12149.8,28480.0,0.9438
11846.2,5973.2,12479.4,6400.0,0.9437
4270.7,7222.3,4796.8,7677.1,0.9437
5517.9,8215.2,6080.0,8638.3,0.9436
12869.5,33082.8,13436.8,33594.9,0.9436
8756.2,31340.8,9275.7,31680.0,0.9435
